"Stimulus_Number","Filename"
2996,"1037_DFA_FEA_XX"
2997,"1037_DFA_DIS_XX"
2998,"1037_ITS_NEU_XX"
2999,"1037_ITS_HAP_XX"
3000,"1037_ITS_SAD_XX"
3001,"1037_ITS_ANG_XX"
3002,"1037_ITS_FEA_XX"
3003,"1037_ITS_DIS_XX"
3004,"1037_TSI_NEU_XX"
3005,"1037_TSI_HAP_XX"
3006,"1037_TSI_SAD_XX"
3007,"1037_TSI_ANG_XX"
3008,"1037_TSI_FEA_XX"
3009,"1037_TSI_DIS_XX"
3010,"1037_WSI_NEU_XX"
3011,"1037_WSI_HAP_XX"
3012,"1037_WSI_SAD_XX"
3013,"1037_WSI_ANG_XX"
3014,"1037_WSI_FEA_XX"
3015,"1037_WSI_DIS_XX"
3016,"1038_IEO_NEU_XX"
3017,"1038_IEO_HAP_LO"
3018,"1038_IEO_HAP_MD"
3019,"1038_IEO_HAP_HI"
3020,"1038_IEO_SAD_LO"
3021,"1038_IEO_SAD_MD"
3022,"1038_IEO_SAD_HI"
3023,"1038_IEO_ANG_LO"
3024,"1038_IEO_ANG_MD"
3025,"1038_IEO_ANG_HI"
3026,"1038_IEO_FEA_LO"
3027,"1038_IEO_FEA_MD"
3028,"1038_IEO_FEA_HI"
3029,"1038_IEO_DIS_LO"
3030,"1038_IEO_DIS_MD"
3031,"1038_IEO_DIS_HI"
3032,"1038_TIE_NEU_XX"
3033,"1038_TIE_HAP_XX"
3034,"1038_TIE_SAD_XX"
3035,"1038_TIE_ANG_XX"
3036,"1038_TIE_FEA_XX"
3037,"1038_TIE_DIS_XX"
3038,"1038_IOM_NEU_XX"
3039,"1038_IOM_HAP_XX"
3040,"1038_IOM_SAD_XX"
3041,"1038_IOM_ANG_XX"
3042,"1038_IOM_FEA_XX"
3043,"1038_IOM_DIS_XX"
3044,"1038_IWW_NEU_XX"
3045,"1038_IWW_HAP_XX"
3046,"1038_IWW_SAD_XX"
3047,"1038_IWW_ANG_XX"
3048,"1038_IWW_FEA_XX"
3049,"1038_IWW_DIS_XX"
3050,"1038_TAI_NEU_XX"
3051,"1038_TAI_HAP_XX"
3052,"1038_TAI_SAD_XX"
3053,"1038_TAI_ANG_XX"
3054,"1038_TAI_FEA_XX"
3055,"1038_TAI_DIS_XX"
3056,"1038_MTI_NEU_XX"
3057,"1038_MTI_HAP_XX"
3058,"1038_MTI_SAD_XX"
3059,"1038_MTI_ANG_XX"
3060,"1038_MTI_FEA_XX"
3061,"1038_MTI_DIS_XX"
3062,"1038_IWL_NEU_XX"
3063,"1038_IWL_HAP_XX"
3064,"1038_IWL_SAD_XX"
3065,"1038_IWL_ANG_XX"
3066,"1038_IWL_FEA_XX"
3067,"1038_IWL_DIS_XX"
3068,"1038_ITH_NEU_XX"
3069,"1038_ITH_HAP_XX"
3070,"1038_ITH_SAD_XX"
3071,"1038_ITH_ANG_XX"
3072,"1038_ITH_FEA_XX"
3073,"1038_ITH_DIS_XX"
3074,"1038_DFA_NEU_XX"
3075,"1038_DFA_HAP_XX"
3076,"1038_DFA_SAD_XX"
3077,"1038_DFA_ANG_XX"
3078,"1038_DFA_FEA_XX"
3079,"1038_DFA_DIS_XX"
3080,"1038_ITS_NEU_XX"
3081,"1038_ITS_HAP_XX"
3082,"1038_ITS_SAD_XX"
3083,"1038_ITS_ANG_XX"
3084,"1038_ITS_FEA_XX"
3085,"1038_ITS_DIS_XX"
3086,"1038_TSI_NEU_XX"
3087,"1038_TSI_HAP_XX"
3088,"1038_TSI_SAD_XX"
3089,"1038_TSI_ANG_XX"
3090,"1038_TSI_FEA_XX"
3091,"1038_TSI_DIS_XX"
3092,"1038_WSI_NEU_XX"
3093,"1038_WSI_HAP_XX"
3094,"1038_WSI_SAD_XX"
3095,"1038_WSI_ANG_XX"
3096,"1038_WSI_FEA_XX"
3097,"1038_WSI_DIS_XX"
3098,"1039_IEO_NEU_XX"
3099,"1039_IEO_HAP_LO"
3100,"1039_IEO_HAP_MD"
3101,"1039_IEO_HAP_HI"
3102,"1039_IEO_SAD_LO"
3103,"1039_IEO_SAD_MD"
3104,"1039_IEO_SAD_HI"
3105,"1039_IEO_ANG_LO"
3106,"1039_IEO_ANG_MD"
3107,"1039_IEO_ANG_HI"
3108,"1039_IEO_FEA_LO"
3109,"1039_IEO_FEA_MD"
3110,"1039_IEO_FEA_HI"
3111,"1039_IEO_DIS_LO"
3112,"1039_IEO_DIS_MD"
3113,"1039_IEO_DIS_HI"
3114,"1039_TIE_NEU_XX"
3115,"1039_TIE_HAP_XX"
3116,"1039_TIE_SAD_XX"
3117,"1039_TIE_ANG_XX"
3118,"1039_TIE_FEA_XX"
3119,"1039_TIE_DIS_XX"
3120,"1039_IOM_NEU_XX"
3121,"1039_IOM_HAP_XX"
3122,"1039_IOM_SAD_XX"
3123,"1039_IOM_ANG_XX"
3124,"1039_IOM_FEA_XX"
3125,"1039_IOM_DIS_XX"
3126,"1039_IWW_NEU_XX"
3127,"1039_IWW_HAP_XX"
3128,"1039_IWW_SAD_XX"
3129,"1039_IWW_ANG_XX"
3130,"1039_IWW_FEA_XX"
3131,"1039_IWW_DIS_XX"
3132,"1039_TAI_NEU_XX"
3133,"1039_TAI_HAP_XX"
3134,"1039_TAI_SAD_XX"
3135,"1039_TAI_ANG_XX"
3136,"1039_TAI_FEA_XX"
3137,"1039_TAI_DIS_XX"
3138,"1039_MTI_NEU_XX"
3139,"1039_MTI_HAP_XX"
3140,"1039_MTI_SAD_XX"
3141,"1039_MTI_ANG_XX"
3142,"1039_MTI_FEA_XX"
3143,"1039_MTI_DIS_XX"
3144,"1039_IWL_NEU_XX"
3145,"1039_IWL_HAP_XX"
3146,"1039_IWL_SAD_XX"
3147,"1039_IWL_ANG_XX"
3148,"1039_IWL_FEA_XX"
3149,"1039_IWL_DIS_XX"
3150,"1039_ITH_NEU_XX"
3151,"1039_ITH_HAP_XX"
3152,"1039_ITH_SAD_XX"
3153,"1039_ITH_ANG_XX"
3154,"1039_ITH_FEA_XX"
3155,"1039_ITH_DIS_XX"
3156,"1039_DFA_NEU_XX"
3157,"1039_DFA_HAP_XX"
3158,"1039_DFA_SAD_XX"
3159,"1039_DFA_ANG_XX"
3160,"1039_DFA_FEA_XX"
3161,"1039_DFA_DIS_XX"
3162,"1039_ITS_NEU_XX"
3163,"1039_ITS_HAP_XX"
3164,"1039_ITS_SAD_XX"
3165,"1039_ITS_ANG_XX"
3166,"1039_ITS_FEA_XX"
3167,"1039_ITS_DIS_XX"
3168,"1039_TSI_NEU_XX"
3169,"1039_TSI_HAP_XX"
3170,"1039_TSI_SAD_XX"
3171,"1039_TSI_ANG_XX"
3172,"1039_TSI_FEA_XX"
3173,"1039_TSI_DIS_XX"
3174,"1039_WSI_NEU_XX"
3175,"1039_WSI_HAP_XX"
3176,"1039_WSI_SAD_XX"
3177,"1039_WSI_ANG_XX"
3178,"1039_WSI_FEA_XX"
3179,"1039_WSI_DIS_XX"
3180,"1040_IEO_NEU_XX"
3181,"1040_IEO_HAP_LO"
3182,"1040_IEO_HAP_MD"
3183,"1040_IEO_HAP_HI"
3184,"1040_IEO_SAD_LO"
3185,"1040_IEO_SAD_MD"
3186,"1040_IEO_SAD_HI"
3187,"1040_IEO_ANG_LO"
3188,"1040_IEO_ANG_MD"
3189,"1040_IEO_ANG_HI"
3190,"1040_IEO_FEA_LO"
3191,"1040_IEO_FEA_MD"
3192,"1040_IEO_FEA_HI"
3193,"1040_IEO_DIS_LO"
3194,"1040_IEO_DIS_MD"
3195,"1040_IEO_DIS_HI"
3196,"1040_TIE_NEU_XX"
3197,"1040_TIE_HAP_XX"
3198,"1040_TIE_SAD_XX"
3199,"1040_TIE_ANG_XX"
3200,"1040_TIE_FEA_XX"
3201,"1040_TIE_DIS_XX"
3202,"1040_IOM_NEU_XX"
3203,"1040_IOM_HAP_XX"
3204,"1040_IOM_SAD_XX"
3205,"1040_IOM_ANG_XX"
3206,"1040_IOM_FEA_XX"
3207,"1040_IOM_DIS_XX"
3208,"1040_IWW_NEU_XX"
3209,"1040_IWW_HAP_XX"
3210,"1040_IWW_SAD_XX"
3211,"1040_IWW_ANG_XX"
3212,"1040_IWW_FEA_XX"
3213,"1040_IWW_DIS_XX"
3214,"1040_TAI_NEU_XX"
3215,"1040_TAI_HAP_XX"
3216,"1040_TAI_SAD_XX"
3217,"1040_TAI_ANG_XX"
3218,"1040_TAI_FEA_XX"
3219,"1040_TAI_DIS_XX"
3220,"1040_MTI_NEU_XX"
3221,"1040_MTI_HAP_XX"
3222,"1040_MTI_SAD_XX"
3223,"1040_MTI_ANG_XX"
3224,"1040_MTI_FEA_XX"
3225,"1040_MTI_DIS_XX"
3226,"1040_IWL_NEU_XX"
3227,"1040_IWL_HAP_XX"
3228,"1040_IWL_SAD_XX"
3229,"1040_IWL_ANG_XX"
3230,"1040_IWL_FEA_XX"
3231,"1040_IWL_DIS_XX"
3232,"1040_ITH_NEU_XX"
3233,"1040_ITH_HAP_XX"
3234,"1040_ITH_SAD_XX"
3235,"1040_ITH_ANG_XX"
3236,"1040_ITH_FEA_XX"
3237,"1040_ITH_DIS_XX"
3238,"1040_DFA_NEU_XX"
3239,"1040_DFA_HAP_XX"
3240,"1040_DFA_SAD_XX"
3241,"1040_DFA_ANG_XX"
3242,"1040_DFA_FEA_XX"
3243,"1040_DFA_DIS_XX"
3244,"1040_ITS_NEU_XX"
3245,"1040_ITS_HAP_XX"
3246,"1040_ITS_SAD_XX"
3247,"1040_ITS_ANG_XX"
3248,"1040_ITS_FEA_XX"
3249,"1040_ITS_DIS_XX"
3250,"1040_TSI_NEU_XX"
3251,"1040_TSI_HAP_XX"
3252,"1040_TSI_SAD_XX"
3253,"1040_TSI_ANG_XX"
3254,"1040_TSI_FEA_XX"
3255,"1040_TSI_DIS_XX"
3256,"1040_WSI_NEU_XX"
3257,"1040_WSI_HAP_XX"
3258,"1040_WSI_SAD_XX"
3259,"1040_WSI_ANG_XX"
3260,"1040_WSI_FEA_XX"
3261,"1040_WSI_DIS_XX"
3262,"1041_IEO_NEU_XX"
3263,"1041_IEO_HAP_LO"
3264,"1041_IEO_HAP_MD"
3265,"1041_IEO_HAP_HI"
3266,"1041_IEO_SAD_LO"
3267,"1041_IEO_SAD_MD"
3268,"1041_IEO_SAD_HI"
3269,"1041_IEO_ANG_LO"
3270,"1041_IEO_ANG_MD"
3271,"1041_IEO_ANG_HI"
3272,"1041_IEO_FEA_LO"
3273,"1041_IEO_FEA_MD"
3274,"1041_IEO_FEA_HI"
3275,"1041_IEO_DIS_LO"
3276,"1041_IEO_DIS_MD"
3277,"1041_IEO_DIS_HI"
3278,"1041_TIE_NEU_XX"
3279,"1041_TIE_HAP_XX"
3280,"1041_TIE_SAD_XX"
3281,"1041_TIE_ANG_XX"
3282,"1041_TIE_FEA_XX"
3283,"1041_TIE_DIS_XX"
3284,"1041_IOM_NEU_XX"
3285,"1041_IOM_HAP_XX"
3286,"1041_IOM_SAD_XX"
3287,"1041_IOM_ANG_XX"
3288,"1041_IOM_FEA_XX"
3289,"1041_IOM_DIS_XX"
3290,"1041_IWW_NEU_XX"
3291,"1041_IWW_HAP_XX"
3292,"1041_IWW_SAD_XX"
3293,"1041_IWW_ANG_XX"
3294,"1041_IWW_FEA_XX"
3295,"1041_IWW_DIS_XX"
3296,"1041_TAI_NEU_XX"
3297,"1041_TAI_HAP_XX"
3298,"1041_TAI_SAD_XX"
3299,"1041_TAI_ANG_XX"
3300,"1041_TAI_FEA_XX"
3301,"1041_TAI_DIS_XX"
3302,"1041_MTI_NEU_XX"
3303,"1041_MTI_HAP_XX"
3304,"1041_MTI_SAD_XX"
3305,"1041_MTI_ANG_XX"
3306,"1041_MTI_FEA_XX"
3307,"1041_MTI_DIS_XX"
3308,"1041_IWL_NEU_XX"
3309,"1041_IWL_HAP_XX"
3310,"1041_IWL_SAD_XX"
3311,"1041_IWL_ANG_XX"
3312,"1041_IWL_FEA_XX"
3313,"1041_IWL_DIS_XX"
3314,"1041_ITH_NEU_XX"
3315,"1041_ITH_HAP_XX"
3316,"1041_ITH_SAD_XX"
3317,"1041_ITH_ANG_XX"
3318,"1041_ITH_FEA_XX"
3319,"1041_ITH_DIS_XX"
3320,"1041_DFA_NEU_XX"
3321,"1041_DFA_HAP_XX"
3322,"1041_DFA_SAD_XX"
3323,"1041_DFA_ANG_XX"
3324,"1041_DFA_FEA_XX"
3325,"1041_DFA_DIS_XX"
3326,"1041_ITS_NEU_XX"
3327,"1041_ITS_HAP_XX"
3328,"1041_ITS_SAD_XX"
3329,"1041_ITS_ANG_XX"
3330,"1041_ITS_FEA_XX"
3331,"1041_ITS_DIS_XX"
3332,"1041_TSI_NEU_XX"
3333,"1041_TSI_HAP_XX"
3334,"1041_TSI_SAD_XX"
3335,"1041_TSI_ANG_XX"
3336,"1041_TSI_FEA_XX"
3337,"1041_TSI_DIS_XX"
3338,"1041_WSI_NEU_XX"
3339,"1041_WSI_HAP_XX"
3340,"1041_WSI_SAD_XX"
3341,"1041_WSI_ANG_XX"
3342,"1041_WSI_FEA_XX"
3343,"1041_WSI_DIS_XX"
3344,"1042_IEO_NEU_XX"
3345,"1042_IEO_HAP_LO"
3346,"1042_IEO_HAP_MD"
3347,"1042_IEO_HAP_HI"
3348,"1042_IEO_SAD_LO"
3349,"1042_IEO_SAD_MD"
3350,"1042_IEO_SAD_HI"
3351,"1042_IEO_ANG_LO"
3352,"1042_IEO_ANG_MD"
3353,"1042_IEO_ANG_HI"
3354,"1042_IEO_FEA_LO"
3355,"1042_IEO_FEA_MD"
3356,"1042_IEO_FEA_HI"
3357,"1042_IEO_DIS_LO"
3358,"1042_IEO_DIS_MD"
3359,"1042_IEO_DIS_HI"
3360,"1042_TIE_NEU_XX"
3361,"1042_TIE_HAP_XX"
3362,"1042_TIE_SAD_XX"
3363,"1042_TIE_ANG_XX"
3364,"1042_TIE_FEA_XX"
3365,"1042_TIE_DIS_XX"
3366,"1042_IOM_NEU_XX"
3367,"1042_IOM_HAP_XX"
3368,"1042_IOM_SAD_XX"
3369,"1042_IOM_ANG_XX"
3370,"1042_IOM_FEA_XX"
3371,"1042_IOM_DIS_XX"
3372,"1042_IWW_NEU_XX"
3373,"1042_IWW_HAP_XX"
3374,"1042_IWW_SAD_XX"
3375,"1042_IWW_ANG_XX"
3376,"1042_IWW_FEA_XX"
3377,"1042_IWW_DIS_XX"
3378,"1042_TAI_NEU_XX"
3379,"1042_TAI_HAP_XX"
3380,"1042_TAI_SAD_XX"
3381,"1042_TAI_ANG_XX"
3382,"1042_TAI_FEA_XX"
3383,"1042_TAI_DIS_XX"
3384,"1042_MTI_NEU_XX"
3385,"1042_MTI_HAP_XX"
3386,"1042_MTI_SAD_XX"
3387,"1042_MTI_ANG_XX"
3388,"1042_MTI_FEA_XX"
3389,"1042_MTI_DIS_XX"
3390,"1042_IWL_NEU_XX"
3391,"1042_IWL_HAP_XX"
3392,"1042_IWL_SAD_XX"
3393,"1042_IWL_ANG_XX"
3394,"1042_IWL_FEA_XX"
3395,"1042_IWL_DIS_XX"
3396,"1042_ITH_NEU_XX"
3397,"1042_ITH_HAP_XX"
3398,"1042_ITH_SAD_XX"
3399,"1042_ITH_ANG_XX"
3400,"1042_ITH_FEA_XX"
3401,"1042_ITH_DIS_XX"
3402,"1042_DFA_NEU_XX"
3403,"1042_DFA_HAP_XX"
3404,"1042_DFA_SAD_XX"
3405,"1042_DFA_ANG_XX"
3406,"1042_DFA_FEA_XX"
3407,"1042_DFA_DIS_XX"
3408,"1042_ITS_NEU_XX"
3409,"1042_ITS_HAP_XX"
3410,"1042_ITS_SAD_XX"
3411,"1042_ITS_ANG_XX"
3412,"1042_ITS_FEA_XX"
3413,"1042_ITS_DIS_XX"
3414,"1042_TSI_NEU_XX"
3415,"1042_TSI_HAP_XX"
3416,"1042_TSI_SAD_XX"
3417,"1042_TSI_ANG_XX"
3418,"1042_TSI_FEA_XX"
3419,"1042_TSI_DIS_XX"
3420,"1042_WSI_NEU_XX"
3421,"1042_WSI_HAP_XX"
3422,"1042_WSI_SAD_XX"
3423,"1042_WSI_ANG_XX"
3424,"1042_WSI_FEA_XX"
3425,"1042_WSI_DIS_XX"
3426,"1043_IEO_NEU_XX"
3427,"1043_IEO_HAP_LO"
3428,"1043_IEO_HAP_MD"
3429,"1043_IEO_HAP_HI"
3430,"1043_IEO_SAD_LO"
3431,"1043_IEO_SAD_MD"
3432,"1043_IEO_SAD_HI"
3433,"1043_IEO_ANG_LO"
3434,"1043_IEO_ANG_MD"
3435,"1043_IEO_ANG_HI"
3436,"1043_IEO_FEA_LO"
3437,"1043_IEO_FEA_MD"
3438,"1043_IEO_FEA_HI"
3439,"1043_IEO_DIS_LO"
3440,"1043_IEO_DIS_MD"
3441,"1043_IEO_DIS_HI"
3442,"1043_TIE_NEU_XX"
3443,"1043_TIE_HAP_XX"
3444,"1043_TIE_SAD_XX"
3445,"1043_TIE_ANG_XX"
3446,"1043_TIE_FEA_XX"
3447,"1043_TIE_DIS_XX"
3448,"1043_IOM_NEU_XX"
3449,"1043_IOM_HAP_XX"
3450,"1043_IOM_SAD_XX"
3451,"1043_IOM_ANG_XX"
3452,"1043_IOM_FEA_XX"
3453,"1043_IOM_DIS_XX"
3454,"1043_IWW_NEU_XX"
3455,"1043_IWW_HAP_XX"
3456,"1043_IWW_SAD_XX"
3457,"1043_IWW_ANG_XX"
3458,"1043_IWW_FEA_XX"
3459,"1043_IWW_DIS_XX"
3460,"1043_TAI_NEU_XX"
3461,"1043_TAI_HAP_XX"
3462,"1043_TAI_SAD_XX"
3463,"1043_TAI_ANG_XX"
3464,"1043_TAI_FEA_XX"
3465,"1043_TAI_DIS_XX"
3466,"1043_MTI_NEU_XX"
3467,"1043_MTI_HAP_XX"
3468,"1043_MTI_SAD_XX"
3469,"1043_MTI_ANG_XX"
3470,"1043_MTI_FEA_XX"
3471,"1043_MTI_DIS_XX"
3472,"1043_IWL_NEU_XX"
3473,"1043_IWL_HAP_XX"
3474,"1043_IWL_SAD_XX"
3475,"1043_IWL_ANG_XX"
3476,"1043_IWL_FEA_XX"
3477,"1043_IWL_DIS_XX"
3478,"1043_ITH_NEU_XX"
3479,"1043_ITH_HAP_XX"
3480,"1043_ITH_SAD_XX"
3481,"1043_ITH_ANG_XX"
3482,"1043_ITH_FEA_XX"
3483,"1043_ITH_DIS_XX"
3484,"1043_DFA_NEU_XX"
3485,"1043_DFA_HAP_XX"
3486,"1043_DFA_SAD_XX"
3487,"1043_DFA_ANG_XX"
3488,"1043_DFA_FEA_XX"
3489,"1043_DFA_DIS_XX"
3490,"1043_ITS_NEU_XX"
3491,"1043_ITS_HAP_XX"
3492,"1043_ITS_SAD_XX"
3493,"1043_ITS_ANG_XX"
3494,"1043_ITS_FEA_XX"
3495,"1043_ITS_DIS_XX"
3496,"1043_TSI_NEU_XX"
3497,"1043_TSI_HAP_XX"
3498,"1043_TSI_SAD_XX"
3499,"1043_TSI_ANG_XX"
3500,"1043_TSI_FEA_XX"
3501,"1043_TSI_DIS_XX"
3502,"1043_WSI_NEU_XX"
3503,"1043_WSI_HAP_XX"
3504,"1043_WSI_SAD_XX"
3505,"1043_WSI_ANG_XX"
3506,"1043_WSI_FEA_XX"
3507,"1043_WSI_DIS_XX"
3508,"1044_IEO_NEU_XX"
3509,"1044_IEO_HAP_LO"
3510,"1044_IEO_HAP_MD"
3511,"1044_IEO_HAP_HI"
3512,"1044_IEO_SAD_LO"
3513,"1044_IEO_SAD_MD"
3514,"1044_IEO_SAD_HI"
3515,"1044_IEO_ANG_LO"
3516,"1044_IEO_ANG_MD"
3517,"1044_IEO_ANG_HI"
3518,"1044_IEO_FEA_LO"
3519,"1044_IEO_FEA_MD"
3520,"1044_IEO_FEA_HI"
3521,"1044_IEO_DIS_LO"
3522,"1044_IEO_DIS_MD"
3523,"1044_IEO_DIS_HI"
3524,"1044_TIE_NEU_XX"
3525,"1044_TIE_HAP_XX"
3526,"1044_TIE_SAD_XX"
3527,"1044_TIE_ANG_XX"
3528,"1044_TIE_FEA_XX"
3529,"1044_TIE_DIS_XX"
3530,"1044_IOM_NEU_XX"
3531,"1044_IOM_HAP_XX"
3532,"1044_IOM_SAD_XX"
3533,"1044_IOM_ANG_XX"
3534,"1044_IOM_FEA_XX"
3535,"1044_IOM_DIS_XX"
3536,"1044_IWW_NEU_XX"
3537,"1044_IWW_HAP_XX"
3538,"1044_IWW_SAD_XX"
3539,"1044_IWW_ANG_XX"
3540,"1044_IWW_FEA_XX"
3541,"1044_IWW_DIS_XX"
3542,"1044_TAI_NEU_XX"
3543,"1044_TAI_HAP_XX"
3544,"1044_TAI_SAD_XX"
3545,"1044_TAI_ANG_XX"
3546,"1044_TAI_FEA_XX"
3547,"1044_TAI_DIS_XX"
3548,"1044_MTI_NEU_XX"
3549,"1044_MTI_HAP_XX"
3550,"1044_MTI_SAD_XX"
3551,"1044_MTI_ANG_XX"
3552,"1044_MTI_FEA_XX"
3553,"1044_MTI_DIS_XX"
3554,"1044_IWL_NEU_XX"
3555,"1044_IWL_HAP_XX"
3556,"1044_IWL_SAD_XX"
3557,"1044_IWL_ANG_XX"
3558,"1044_IWL_FEA_XX"
3559,"1044_IWL_DIS_XX"
3560,"1044_ITH_NEU_XX"
3561,"1044_ITH_HAP_XX"
3562,"1044_ITH_SAD_XX"
3563,"1044_ITH_ANG_XX"
3564,"1044_ITH_FEA_XX"
3565,"1044_ITH_DIS_XX"
3566,"1044_DFA_NEU_XX"
3567,"1044_DFA_HAP_XX"
3568,"1044_DFA_SAD_XX"
3569,"1044_DFA_ANG_XX"
3570,"1044_DFA_FEA_XX"
3571,"1044_DFA_DIS_XX"
3572,"1044_ITS_NEU_XX"
3573,"1044_ITS_HAP_XX"
3574,"1044_ITS_SAD_XX"
3575,"1044_ITS_ANG_XX"
3576,"1044_ITS_FEA_XX"
3577,"1044_ITS_DIS_XX"
3578,"1044_TSI_NEU_XX"
3579,"1044_TSI_HAP_XX"
3580,"1044_TSI_SAD_XX"
3581,"1044_TSI_ANG_XX"
3582,"1044_TSI_FEA_XX"
3583,"1044_TSI_DIS_XX"
3584,"1044_WSI_NEU_XX"
3585,"1044_WSI_HAP_XX"
3586,"1044_WSI_SAD_XX"
3587,"1044_WSI_ANG_XX"
3588,"1044_WSI_FEA_XX"
3589,"1044_WSI_DIS_XX"
3590,"1045_IEO_NEU_XX"
3591,"1045_IEO_HAP_LO"
3592,"1045_IEO_HAP_MD"
3593,"1045_IEO_HAP_HI"
3594,"1045_IEO_SAD_LO"
3595,"1045_IEO_SAD_MD"
3596,"1045_IEO_SAD_HI"
3597,"1045_IEO_ANG_LO"
3598,"1045_IEO_ANG_MD"
3599,"1045_IEO_ANG_HI"
3600,"1045_IEO_FEA_LO"
3601,"1045_IEO_FEA_MD"
3602,"1045_IEO_FEA_HI"
3603,"1045_IEO_DIS_LO"
3604,"1045_IEO_DIS_MD"
3605,"1045_IEO_DIS_HI"
3606,"1045_TIE_NEU_XX"
3607,"1045_TIE_HAP_XX"
3608,"1045_TIE_SAD_XX"
3609,"1045_TIE_ANG_XX"
3610,"1045_TIE_FEA_XX"
3611,"1045_TIE_DIS_XX"
3612,"1045_IOM_NEU_XX"
3613,"1045_IOM_HAP_XX"
3614,"1045_IOM_SAD_XX"
3615,"1045_IOM_ANG_XX"
3616,"1045_IOM_FEA_XX"
3617,"1045_IOM_DIS_XX"
3618,"1045_IWW_NEU_XX"
3619,"1045_IWW_HAP_XX"
3620,"1045_IWW_SAD_XX"
3621,"1045_IWW_ANG_XX"
3622,"1045_IWW_FEA_XX"
3623,"1045_IWW_DIS_XX"
3624,"1045_TAI_NEU_XX"
3625,"1045_TAI_HAP_XX"
3626,"1045_TAI_SAD_XX"
3627,"1045_TAI_ANG_XX"
3628,"1045_TAI_FEA_XX"
3629,"1045_TAI_DIS_XX"
3630,"1045_MTI_NEU_XX"
3631,"1045_MTI_HAP_XX"
3632,"1045_MTI_SAD_XX"
3633,"1045_MTI_ANG_XX"
3634,"1045_MTI_FEA_XX"
3635,"1045_MTI_DIS_XX"
3636,"1045_IWL_NEU_XX"
3637,"1045_IWL_HAP_XX"
3638,"1045_IWL_SAD_XX"
3639,"1045_IWL_ANG_XX"
3640,"1045_IWL_FEA_XX"
3641,"1045_IWL_DIS_XX"
3642,"1045_ITH_NEU_XX"
3643,"1045_ITH_HAP_XX"
3644,"1045_ITH_SAD_XX"
3645,"1045_ITH_ANG_XX"
3646,"1045_ITH_FEA_XX"
3647,"1045_ITH_DIS_XX"
3648,"1045_DFA_NEU_XX"
3649,"1045_DFA_HAP_XX"
3650,"1045_DFA_SAD_XX"
3651,"1045_DFA_ANG_XX"
3652,"1045_DFA_FEA_XX"
3653,"1045_DFA_DIS_XX"
3654,"1045_ITS_NEU_XX"
3655,"1045_ITS_HAP_XX"
3656,"1045_ITS_SAD_XX"
3657,"1045_ITS_ANG_XX"
3658,"1045_ITS_FEA_XX"
3659,"1045_ITS_DIS_XX"
3660,"1045_TSI_NEU_XX"
3661,"1045_TSI_HAP_XX"
3662,"1045_TSI_SAD_XX"
3663,"1045_TSI_ANG_XX"
3664,"1045_TSI_FEA_XX"
3665,"1045_TSI_DIS_XX"
3666,"1045_WSI_NEU_XX"
3667,"1045_WSI_HAP_XX"
3668,"1045_WSI_SAD_XX"
3669,"1045_WSI_ANG_XX"
3670,"1045_WSI_FEA_XX"
3671,"1045_WSI_DIS_XX"
3672,"1046_IEO_NEU_XX"
3673,"1046_IEO_HAP_LO"
3674,"1046_IEO_HAP_MD"
3675,"1046_IEO_HAP_HI"
3676,"1046_IEO_SAD_LO"
3677,"1046_IEO_SAD_MD"
3678,"1046_IEO_SAD_HI"
3679,"1046_IEO_ANG_LO"
3680,"1046_IEO_ANG_MD"
3681,"1046_IEO_ANG_HI"
3682,"1046_IEO_FEA_LO"
3683,"1046_IEO_FEA_MD"
3684,"1046_IEO_FEA_HI"
3685,"1046_IEO_DIS_LO"
3686,"1046_IEO_DIS_MD"
3687,"1046_IEO_DIS_HI"
3688,"1046_TIE_NEU_XX"
3689,"1046_TIE_HAP_XX"
3690,"1046_TIE_SAD_XX"
3691,"1046_TIE_ANG_XX"
3692,"1046_TIE_FEA_XX"
3693,"1046_TIE_DIS_XX"
3694,"1046_IOM_NEU_XX"
3695,"1046_IOM_HAP_XX"
3696,"1046_IOM_SAD_XX"
3697,"1046_IOM_ANG_XX"
3698,"1046_IOM_FEA_XX"
3699,"1046_IOM_DIS_XX"
3700,"1046_IWW_NEU_XX"
3701,"1046_IWW_HAP_XX"
3702,"1046_IWW_SAD_XX"
3703,"1046_IWW_ANG_XX"
3704,"1046_IWW_FEA_XX"
3705,"1046_IWW_DIS_XX"
3706,"1046_TAI_NEU_XX"
3707,"1046_TAI_HAP_XX"
3708,"1046_TAI_SAD_XX"
3709,"1046_TAI_ANG_XX"
3710,"1046_TAI_FEA_XX"
3711,"1046_TAI_DIS_XX"
3712,"1046_MTI_NEU_XX"
3713,"1046_MTI_HAP_XX"
3714,"1046_MTI_SAD_XX"
3715,"1046_MTI_ANG_XX"
3716,"1046_MTI_FEA_XX"
3717,"1046_MTI_DIS_XX"
3718,"1046_IWL_NEU_XX"
3719,"1046_IWL_HAP_XX"
3720,"1046_IWL_SAD_XX"
3721,"1046_IWL_ANG_XX"
3722,"1046_IWL_FEA_XX"
3723,"1046_IWL_DIS_XX"
3724,"1046_ITH_NEU_XX"
3725,"1046_ITH_HAP_XX"
3726,"1046_ITH_SAD_XX"
3727,"1046_ITH_ANG_XX"
3728,"1046_ITH_FEA_XX"
3729,"1046_ITH_DIS_XX"
3730,"1046_DFA_NEU_XX"
3731,"1046_DFA_HAP_XX"
