"","A","D","F","H","N","S","fileName","numResponses","agreement","emoVote","meanEmoResp","meanAngerResp","meanDisgustResp","meanFearResp","meanHappyResp","meanNeutralResp","meanSadResp","medianEmoResp","meanEmoRespNorm","meanAngerRespNorm","meanDisgustRespNorm","meanFearRespNorm","meanHappyRespNorm","meanNeutralRespNorm","meanSadRespNorm","medianEmoRespNorm"
"100116",0,0,1,0,5,3,"1002_TAI_NEU_XX",9,0.555555555555556,"N",52.6666666666667,-1,-1,75,-1,54.4,42.3333333333333,55,43.007534069711,-1,-1,67.5324675324675,-1,43.2566777194437,34.4173168325711,40.2777777777778
"100117",2,0,0,4,3,1,"1002_TAI_HAP_XX",10,0.4,"H",59.5,39.5,-1,-1,63.5,72.3333333333333,45,54,46.5165535062355,15.7579787234043,-1,-1,57.0992063492063,62.4474348191758,17.910447761194,33.6343732895457
"100118",0,3,2,0,0,3,"1002_TAI_SAD_XX",8,0.375,"D:S",50.625,-1,57,41.5,-1,-1,50.3333333333333,50,44.6218721003457,-1,42.3634945274388,35.7910906298003,-1,-1,52.7674373202829,35.7910906298003
"100119",3,5,0,0,1,0,"1002_TAI_ANG_XX",9,0.555555555555556,"D",62.3333333333333,65.6666666666667,71.6,-1,-1,6,-1,67,55.2325225020792,63.3999874237565,60.3259164705413,-1,-1,5.26315789473684,-1,67.3684210526316
"100120",0,1,4,0,3,1,"1002_TAI_FEA_XX",9,0.444444444444444,"F",44.6666666666667,-1,22,48.25,-1,51.3333333333333,33,33,39.8487111621074,-1,21.2121212121212,47.03125,-1,40.7783290373381,26.9662921348315,26.9662921348315
"100121",2,4,1,0,3,0,"1002_TAI_DIS_XX",10,0.4,"D",61.1,63,51.5,76,-1,67.6666666666667,-1,58.5,54.6702536373851,45.3731665228645,53.4014445699228,72.289156626506,-1,56.6870894739747,-1,61.3483436853002
"100122",0,0,1,0,4,4,"1002_MTI_NEU_XX",9,0.444444444444444,"N:S",59.4444444444444,-1,-1,80,-1,66,47.75,54,54.3677979434916,-1,-1,79.5918367346939,-1,61.4514712340799,40.9781149551026,48.4848484848485
"100123",0,0,3,3,3,0,"1002_MTI_HAP_XX",9,0.333333333333333,"F:H:N",49.5555555555556,-1,-1,56.6666666666667,50.3333333333333,41.6666666666667,-1,51,41.4823047277661,-1,-1,51.4607843137255,47.6961634856372,25.2899663839355,-1,48.3516483516484
"100124",0,2,4,1,2,1,"1002_MTI_SAD_XX",10,0.4,"F",45.9,-1,80,22.25,77,57,19,45.5,37.6594451412315,-1,54.5454545454545,16.6197619710332,77.9411764705882,52.346256684492,18.3908045977011,28.0189317106153
"100125",2,4,0,0,1,1,"1002_MTI_ANG_XX",8,0.5,"D",52.375,42,55.75,-1,-1,64,48,49,42.8118567056765,40.3083466241361,44.8085592890503,-1,-1,54.2857142857143,28.3582089552239,42.9440789473684
"100126",1,3,0,1,4,2,"1002_MTI_FEA_XX",11,0.363636363636364,"N",57.1818181818182,61,65.6666666666667,-1,91,42.75,54.5,57,52.1694674248903,57.6086956521739,58.2091097308489,-1,90.2173913043478,34.9923210208208,55.7207207207207,53.3333333333333
"100127",1,1,3,0,1,5,"1002_MTI_DIS_XX",11,0.454545454545455,"S",61.0909090909091,22,68,80.6666666666667,-1,66,54.8,66,55.4172810379698,9.72222222222222,65.9574468085106,79.5662447770882,-1,55.8441558441558,47.8735064423028,55.8441558441558
"100128",0,0,0,1,7,1,"1002_IWL_NEU_XX",9,0.777777777777778,"N",63.4444444444444,-1,-1,-1,100,65.5714285714286,12,60,54.04527273641,-1,-1,-1,100,54.195028729509,7.04225352112676,48.4536082474227
"100129",0,1,0,3,6,0,"1002_IWL_HAP_XX",10,0.6,"N",58.5,-1,100,-1,50,55.8333333333333,-1,55.5,51.0849303368556,-1,100,-1,40.7057224076134,48.1220226909526,-1,42.4263674614306
"100130",0,1,0,0,6,1,"1002_IWL_SAD_XX",8,0.75,"N",63.75,-1,29,-1,-1,71.3333333333333,53,67.5,53.3639213909839,-1,19.3181818181818,-1,-1,59.8735901596734,48.3516483516484,49.1758241758242
"100131",7,1,0,0,1,0,"1002_IWL_ANG_XX",9,0.777777777777778,"A",56.5555555555556,58.5714285714286,84,-1,-1,15,-1,54,52.0454274011452,53.6697587299243,83.1460674157303,-1,-1,9.57446808510638,-1,48.314606741573
"100132",0,0,2,0,4,3,"1002_IWL_FEA_XX",9,0.444444444444444,"N",58.8888888888889,-1,-1,49,-1,61.75,61.6666666666667,58,48.7998862476736,-1,-1,50.0220945647371,-1,52.230915125652,43.4103755323268,45.2054794520548
"100133",1,0,2,0,4,2,"1002_IWL_DIS_XX",9,0.444444444444444,"N",52.3333333333333,52,-1,33,-1,62.75,51,51,38.9318586728207,50,-1,34.0668797639538,-1,32.5136283469617,51.0992275698158,50
"100134",0,0,1,1,7,0,"1002_ITH_NEU_XX",9,0.777777777777778,"N",55.8888888888889,-1,-1,31,16,65.1428571428571,-1,60,53.7906199542598,-1,-1,29.6296296296296,9.67741935483871,63.5440758005528,-1,50.7462686567164
"100135",0,0,4,2,2,0,"1002_ITH_HAP_XX",8,0.5,"F",47,-1,-1,59,39,31,-1,43,40.0368185021164,-1,-1,50.5739358680535,31.0823754789272,27.9170267934313,-1,44.3626501356064
"100136",0,2,2,0,1,2,"1002_ITH_SAD_XX",7,0.285714285714286,"D:F:S",34.8571428571429,-1,71,35.5,-1,3,14,19,30.0179769858898,-1,67.5406871609403,23.8095238095238,-1,1.16279069767442,13.1313131313131,18.1818181818182
"100137",2,4,1,1,2,0,"1002_ITH_ANG_XX",10,0.4,"D",39.8,27,46.75,62,27,34,-1,36,34.3943287902086,15.2941176470588,43.4721437982308,55.7142857142857,34.4827586206897,24.6347165400351,-1,32.5354969574037
"100138",0,0,7,0,1,2,"1002_ITH_FEA_XX",10,0.7,"F",47.3,-1,-1,53.2857142857143,-1,17,41.5,42.5,44.1767517365292,-1,-1,48.7834952974631,-1,19.047619047619,40.6177156177156,37.9001280409731
"100139",1,2,1,0,1,3,"1002_ITH_DIS_XX",8,0.375,"S",43.125,39,63.5,62,-1,28,29.6666666666667,30.5,37.8503668100166,52.0547945205479,63.0494505494506,60.8247422680412,-1,13.3333333333333,16.830387753103,24.4047619047619
"100140",0,0,0,0,8,3,"1002_DFA_NEU_XX",11,0.727272727272727,"N",56.2727272727273,-1,-1,-1,-1,60.125,46,58,49.8396275604812,-1,-1,-1,-1,53.6571477114594,39.6595738245391,52.9411764705882
"100141",0,0,1,7,2,0,"1002_DFA_HAP_XX",10,0.7,"H",49.7,-1,-1,32,45.5714285714286,73,-1,52.5,42.7695952548161,-1,-1,25.3521126760563,37.3052588008932,70.6035141329259,-1,45.2982456140351
"100142",0,0,0,0,7,2,"1002_DFA_SAD_XX",9,0.777777777777778,"N",55.2222222222222,-1,-1,-1,-1,65.7142857142857,18.5,53,44.6592246252187,-1,-1,-1,-1,54.1493081148029,11.4439324116743,34.3283582089552
"100143",6,0,0,0,2,0,"1002_DFA_ANG_XX",8,0.75,"A",72,77.3333333333333,-1,-1,-1,56,-1,87,67.4177205778939,71.4729271570798,-1,-1,-1,55.2521008403361,-1,91.984126984127
"100144",0,0,8,0,1,0,"1002_DFA_FEA_XX",9,0.888888888888889,"F",53.1111111111111,-1,-1,48.125,-1,93,-1,48,42.9531378716448,-1,-1,36.8764969730703,-1,91.566265060241,-1,26.5625
"100145",1,7,0,0,1,1,"1002_DFA_DIS_XX",10,0.7,"D",60.9,83,63.4285714285714,-1,-1,55,27,64.5,57.4729434722248,83.9506172839506,59.838484673385,-1,-1,53.4883720930233,18.4210526315789,56.7441860465116
"100146",0,0,4,0,3,2,"1002_ITS_NEU_XX",9,0.444444444444444,"F",57.8888888888889,-1,-1,59.25,-1,65,44.5,68,48.8737770724649,-1,-1,52.3994006849315,-1,49.9908424908425,40.1469317199654,48.9583333333333
"100147",0,1,1,7,0,0,"1002_ITS_HAP_XX",9,0.777777777777778,"H",47.3333333333333,-1,35,42,49.8571428571429,-1,-1,52,39.2361355564182,-1,33.8461538461538,36.7816091954023,40.3567795666011,-1,-1,42.5
"100148",0,0,3,0,4,2,"1002_ITS_SAD_XX",9,0.444444444444444,"N",39.6666666666667,-1,-1,32.6666666666667,-1,31.5,66.5,41,29.6656900637563,-1,-1,19.3500143802128,-1,26.165192602709,52.1401985111662,21.0526315789474
"100149",1,3,1,0,5,0,"1002_ITS_ANG_XX",10,0.5,"N",56.1,46,39.6666666666667,72,-1,64.8,-1,47,49.5834137926095,36.3636363636364,32.1022642075274,67.0588235294118,-1,59.2209770820929,-1,36.2050739957717
"100150",1,1,7,0,0,1,"1002_ITS_FEA_XX",10,0.7,"F",63.2,56,57,68.8571428571429,-1,-1,37,57.5,58.035519646164,55.5555555555556,38.7096774193548,66.8440207578444,-1,-1,18.1818181818182,53.359173126615
"100151",1,0,2,2,2,3,"1002_ITS_DIS_XX",10,0.3,"S",62.5,92,-1,81,49,50.5,57.3333333333333,62.5,57.8880521509147,57.8947368421053,-1,78.6170212765958,45.2513305736251,47.6054664289958,59.3460493695361,59.8297213622291
"100152",0,3,2,0,4,1,"1002_TSI_NEU_XX",10,0.4,"N",68.8,-1,61,64,-1,74.25,80,74,63.7534340170603,-1,54.7236021574434,63.7166236003445,-1,69.5470877534281,67.741935483871,71.5333054042731
"100153",0,2,5,2,0,0,"1002_TSI_HAP_XX",9,0.555555555555556,"F",41.7777777777778,-1,22,49,43.5,-1,-1,37,29.4347498534746,-1,13.2530120481928,34.6715535163811,32.52447850149,-1,-1,30.7692307692308
"100154",0,1,1,0,6,2,"1002_TSI_SAD_XX",10,0.6,"N",54.4,-1,54,92,-1,47.8333333333333,55.5,54.5,46.6023775803655,-1,53.6231884057971,80.4878048780488,-1,41.8096692975883,40.52738336714,48.3305815446707
"100155",5,4,1,0,1,0,"1002_TSI_ANG_XX",11,0.454545454545455,"A",56.9090909090909,54,66.75,57,-1,32,-1,56,52.2802949578859,50.8984633703671,58.3476624204745,57.3033707865169,-1,29.8969072164948,-1,42.5531914893617
"100156",0,1,1,1,6,0,"1002_TSI_FEA_XX",9,0.666666666666667,"N",63.2222222222222,-1,87,73,38,61.8333333333333,-1,59,57.2119612142377,-1,86.7647058823529,30.7692307692308,35.7142857142857,60.276571427045,-1,40.625
"100157",1,7,0,0,0,0,"1002_TSI_DIS_XX",8,0.875,"D",77.5,85,76.4285714285714,-1,-1,-1,-1,85.5,75.6891134675728,85.5421686746988,74.2815341522691,-1,-1,-1,-1,85.7003772666423
"100158",0,2,0,0,6,0,"1002_WSI_NEU_XX",8,0.75,"N",64.875,-1,54,-1,-1,68.5,-1,63.5,58.2812025963692,-1,45.5696202531646,-1,-1,62.5183967107707,-1,61.4773078110528
"100159",5,1,1,0,1,0,"1002_WSI_HAP_XX",8,0.625,"A",61,50.8,64,70,-1,100,-1,60.5,56.3187756747049,44.2493060698566,59.0909090909091,70.2127659574468,-1,100,-1,54.8328108672936
"100160",0,1,2,0,6,1,"1002_WSI_SAD_XX",10,0.6,"N",63.3,-1,74,74,-1,60.3333333333333,49,55.5,55.3495186746298,-1,69.7674418604651,65.9181096681097,-1,52.2760385719945,38.2352941176471,49.6854707792208
"100161",8,0,0,0,0,0,"1002_WSI_ANG_XX",8,1,"A",62,62,-1,-1,-1,-1,-1,69,63.3245359163272,63.3245359163272,-1,-1,-1,-1,-1,68.4623130034523
"100162",1,1,0,0,2,2,"1002_WSI_FEA_XX",6,0.333333333333333,"N:S",59.1666666666667,23,65,-1,-1,76.5,57,69,52.099049581359,15.3846153846154,52.0547945205479,-1,-1,76.4953542392567,46.0820895522388,59.6094868125128
"100163",5,1,2,0,0,2,"1002_WSI_DIS_XX",10,0.5,"A",55.2,49.6,34,56.5,-1,-1,78.5,43.5,46.6646125561127,42.7251336737646,15.4929577464789,55.9220092531395,-1,-1,62.8417404697728,46.5710964742348
"100164",0,0,0,0,10,0,"1003_IEO_NEU_XX",10,1,"N",67.7,-1,-1,-1,-1,67.7,-1,75,68.1665864698573,-1,-1,-1,-1,68.1665864698573,-1,76.4347202295552
"100165",0,0,0,3,8,0,"1003_IEO_HAP_LO",11,0.727272727272727,"N",61.7272727272727,-1,-1,-1,19,77.75,-1,65,59.936976571786,-1,-1,-1,13.7552761579458,77.2551142269761,-1,64.2857142857143
"100166",0,0,0,4,6,0,"1003_IEO_HAP_MD",10,0.6,"N",63.5,-1,-1,-1,45.5,75.5,-1,64,59.8355369405977,-1,-1,-1,41.7262512768131,71.9083940497875,-1,60.7092696629214
"100167",0,2,1,3,2,2,"1003_IEO_HAP_HI",10,0.3,"H",55,-1,41,31,66,60.5,59,55,44.8256209544967,-1,32.434021426705,17.8571428571429,55.1444565169046,45.9579180509413,54.0909090909091,45.5978534294818
"100168",0,2,0,0,5,2,"1003_IEO_SAD_LO",9,0.555555555555556,"N",60.3333333333333,-1,48.5,-1,-1,65.6,59,62,54.7467766697622,-1,39.5719940623454,-1,-1,61.6364371497719,52.6974080771549,54.7619047619048
"100169",0,0,1,0,6,2,"1003_IEO_SAD_MD",9,0.666666666666667,"N",53.6666666666667,-1,-1,44,-1,54.5,56,54,44.4541882622896,-1,-1,47.7777777777778,-1,42.3504087634129,49.1037320011754,47.7777777777778
"100170",0,0,2,0,5,3,"1003_IEO_SAD_HI",10,0.5,"N",58.2,-1,-1,72,-1,57.8,49.6666666666667,52,53.9961109423881,-1,-1,68.4313725490196,-1,50.1765279658832,50.7385748321421,53.8271604938272
"100171",3,3,0,0,3,0,"1003_IEO_ANG_LO",9,0.333333333333333,"A:D:N",52.2222222222222,39.3333333333333,62,-1,-1,55.3333333333333,-1,56,48.5910414139777,33.3655179243415,57.5251477109062,-1,-1,54.8824586066854,-1,52.7272727272727
"100172",9,1,0,0,0,0,"1003_IEO_ANG_MD",10,0.9,"A",70.6,71.5555555555556,62,-1,-1,-1,-1,73.5,66.1507660191511,69.0916800565524,39.6825396825397,-1,-1,-1,-1,65.080971659919
"100173",8,0,0,0,1,0,"1003_IEO_ANG_HI",9,0.888888888888889,"A",77.7777777777778,82.625,-1,-1,-1,39,-1,77,79.0361886471512,84.9912936233939,-1,-1,-1,31.3953488372093,-1,80.3571428571429
"100174",1,4,2,0,1,2,"1003_IEO_FEA_LO",10,0.4,"D",43.3,27,39,25,-1,86,57,37.5,28.7329390264847,17.0454545454545,34.5278729010149,6.45161290322581,-1,65.8536585365854,26.707779886148,19.9685104052574
"100175",0,1,0,0,6,2,"1003_IEO_FEA_MD",9,0.666666666666667,"N",54.2222222222222,-1,2,-1,-1,63.6666666666667,52,58,51.2799595650104,-1,0,-1,-1,60.7721981997744,48.4432234432234,55.5555555555556
"100176",0,0,1,0,5,2,"1003_IEO_FEA_HI",8,0.625,"N",64.875,-1,-1,57,-1,78.4,35,68,59.5542137284105,-1,-1,48.2142857142857,-1,75.1893393680542,26.1363636363636,62.7976190476191
"100177",1,2,0,0,6,2,"1003_IEO_DIS_LO",11,0.545454545454545,"N",61.0909090909091,7,37.5,-1,-1,84.1666666666667,42.5,63,NA,6.06060606060606,33.9825581395349,-1,-1,78.0968176476753,NA,NA
"100178",0,2,1,1,5,2,"1003_IEO_DIS_MD",11,0.454545454545455,"N",49.6363636363636,-1,34.5,31,43,52.4,70.5,51,41.66117519828,-1,22.3671155209072,18.1818181818182,31.6455696202532,48.8340837621305,59.7704447632712,43.5294117647059
"100179",1,4,0,1,2,0,"1003_IEO_DIS_HI",8,0.5,"D",41.875,17,30.75,-1,40,77.5,-1,36.5,37.5896343555079,12.2222222222222,23.5111053968395,-1,38.5416666666667,77.9543821839081,-1,32.3455233291299
"100180",0,2,0,0,7,0,"1003_TIE_NEU_XX",9,0.777777777777778,"N",63.3333333333333,-1,34.5,-1,-1,71.5714285714286,-1,69,58.7730070343205,-1,24.1717523975588,-1,-1,68.659079787681,-1,59.7402597402597
"100181",0,0,0,5,4,1,"1003_TIE_HAP_XX",10,0.5,"H",45.8,-1,-1,-1,46,52.25,19,43.5,41.2887131355328,-1,-1,-1,42.5825996803137,46.767726786827,12.9032258064516,33.2951945080092
"100182",0,1,2,0,2,4,"1003_TIE_SAD_XX",9,0.444444444444444,"S",58.6666666666667,-1,64,70,-1,64.5,48.75,56,52.2753062907807,-1,70.2380952380952,46.9618055555556,-1,64.2063112598613,44.4758569370243,54.2553191489362
"100183",9,1,0,0,0,0,"1003_TIE_ANG_XX",10,0.9,"A",58.3,61.8888888888889,26,-1,-1,-1,-1,60.5,53.3185663586569,58.4258580455664,7.35294117647059,-1,-1,-1,-1,56.951871657754
"100184",0,1,7,0,2,0,"1003_TIE_FEA_XX",10,0.7,"F",52.4,-1,28,49.2857142857143,-1,75.5,-1,47.5,48.0688906197018,-1,11.1111111111111,46.3762821230269,-1,72.4719101123596,-1,43.3579860617266
"100185",3,1,0,1,1,1,"1003_TIE_DIS_XX",7,0.428571428571429,"A",51,53.3333333333333,43,-1,66,51,37,51,37.1396474756688,40.9441548771407,27.2727272727273,-1,32,47.8723404255319,30,32
"100186",1,0,2,1,5,1,"1003_IOM_NEU_XX",10,0.5,"N",59.7,27,-1,66,77,72,1,67,52.4167785592289,18.4210526315789,-1,55.1471984805318,62.2950819672131,66.6314508064867,0,59.5566318926975
"100187",0,1,0,5,3,1,"1003_IOM_HAP_XX",10,0.5,"H",71,-1,99,-1,59.8,86.3333333333333,53,65,67.7134373963818,-1,98.989898989899,-1,54.7668976136718,84.0897235263432,52.0408163265306,60.8110199659495
"100188",0,1,0,0,3,5,"1003_IOM_SAD_XX",9,0.555555555555556,"S",46,-1,35,-1,-1,47,47.6,50,39.3970767229951,-1,24.0506329113924,-1,-1,36.0206070732387,44.4922472751695,29.7619047619048
"100189",7,1,0,0,0,0,"1003_IOM_ANG_XX",8,0.875,"A",61,57.7142857142857,84,-1,-1,-1,-1,58.5,56.0502281664139,53.1832031923196,76.1194029850746,-1,-1,-1,-1,52.960739779364
"100190",0,0,2,0,2,4,"1003_IOM_FEA_XX",8,0.5,"S",54,-1,-1,42.5,-1,58,57.75,62,45.5454632634318,-1,-1,31.4102564102564,-1,46.0271317829457,52.3722324302625,51.4128989361702
"100191",0,7,0,0,2,1,"1003_IOM_DIS_XX",10,0.7,"D",58.8,-1,61.8571428571429,-1,-1,48,59,58,48.7974190178468,-1,56.4783186979774,-1,-1,21.6216216216216,49.3827160493827,47.498375568551
"100192",0,1,2,0,5,0,"1003_IWW_NEU_XX",8,0.625,"N",59.75,-1,55,43,-1,67.4,-1,59.5,53.0379635965616,-1,53.125,31.7492416582406,-1,61.5360450912024,-1,56.9842738205365
"100193",0,1,0,9,0,0,"1003_IWW_HAP_XX",10,0.9,"H",81.1,-1,92,-1,79.8888888888889,-1,-1,83.5,76.1635180676101,-1,77.1428571428571,-1,76.0547026148049,-1,-1,79.7478991596639
"100194",0,1,4,0,2,3,"1003_IWW_SAD_XX",10,0.4,"F",45.1,-1,56,34.75,-1,47,54,41,40.9995485541535,-1,46.9879518072289,33.1540418971415,-1,46.551724137931,45.7626392899595,40.0122674299734
"100195",8,0,1,0,0,0,"1003_IWW_ANG_XX",9,0.888888888888889,"A",69.1111111111111,67.875,-1,79,-1,-1,-1,78,60.0643685208461,58.8224145859519,-1,70,-1,-1,-1,70
"100196",0,0,9,0,1,0,"1003_IWW_FEA_XX",10,0.9,"F",50.2,-1,-1,55.2222222222222,-1,5,-1,51,44.1778299674547,-1,-1,48.720177375316,-1,3.2967032967033,-1,47.4738675958188
"100197",0,1,6,0,2,1,"1003_IWW_DIS_XX",10,0.6,"F",48,-1,54,42.3333333333333,-1,50,72,54.5,41.8335172961515,-1,65.2777777777778,38.6987897309294,-1,24.5737425404945,71.7171717171717,44.769820971867
"100198",2,2,1,0,3,1,"1003_TAI_NEU_XX",9,0.333333333333333,"N",57.6666666666667,36,32.5,87,-1,65,100,52,56.5777673029121,29.9679487179487,26.3082274652148,96.969696969697,-1,66.5592854633951,100,47.4358974358974
"100199",0,0,6,2,0,1,"1003_TAI_HAP_XX",9,0.666666666666667,"F",64.8888888888889,-1,-1,54,88,-1,84,74,60.7263043535771,-1,-1,49.8914663771863,85.4583772391992,-1,76.271186440678,72.9166666666667
"100200",0,0,1,0,2,7,"1003_TAI_SAD_XX",10,0.7,"S",60.5,-1,-1,16,-1,70.5,64,62.5,51.9910423192311,-1,-1,4,-1,57.5401069518717,57.2614584697954,63.671654432524
"100201",2,0,6,1,0,0,"1003_TAI_ANG_XX",9,0.666666666666667,"F",64.6666666666667,55,-1,70,52,-1,-1,64,63.412487559493,51.7482517482517,-1,69.6237000547345,49.4736842105263,-1,-1,58.4415584415584
"100202",0,0,4,0,1,5,"1003_TAI_FEA_XX",10,0.5,"S",45.2,-1,-1,53.25,-1,41,39.6,41.5,36.9773589243443,-1,-1,47.2858219900014,-1,40.5063291139241,28.0247944339026,38.30220713073
"100203",2,5,0,0,2,1,"1003_TAI_DIS_XX",10,0.5,"D",57.1,26,63.4,-1,-1,81,40,60.5,53.8141310422508,25.3512596899225,61.2738544652171,-1,-1,72.3529411764706,36.3636363636364,55.8153387937453
"100204",0,0,0,1,7,2,"1003_MTI_NEU_XX",10,0.7,"N",55.3,-1,-1,-1,41,55.4285714285714,62,62.5,50.6692716863805,-1,-1,-1,22.972972972973,53.3459487014003,55.1490514905149,59.900513478819
"100205",0,0,1,2,6,1,"1003_MTI_HAP_XX",10,0.6,"N",59.1,-1,-1,85,34.5,65.1666666666667,46,57.5,50.2581265779448,-1,-1,74.1379310344827,17.7406832298137,58.4103280475563,42.5,52.7503293807642
"100206",0,0,0,0,4,3,"1003_MTI_SAD_XX",7,0.571428571428571,"N",69.7142857142857,-1,-1,-1,-1,58.5,84.6666666666667,73,68.3631394865364,-1,-1,-1,-1,58.9753795680847,80.8801527111386,69.0140845070422
"100207",5,1,0,0,4,0,"1003_MTI_ANG_XX",10,0.5,"A",68.4,63.4,83,-1,-1,71,-1,69.5,63.4935449572944,56.9633665523009,82.2916666666667,-1,-1,66.9567375361932,-1,66.7013888888889
"100208",0,0,2,0,4,3,"1003_MTI_FEA_XX",9,0.444444444444444,"N",71.1111111111111,-1,-1,74.5,-1,72.5,67,75,57.8009045876081,-1,-1,61.4495798319328,-1,62.0512329560489,49.7013499334705,56.0975609756098
"100209",0,0,2,1,1,3,"1003_MTI_DIS_XX",7,0.428571428571429,"S",60.4285714285714,-1,-1,80,51,49,54.3333333333333,57,54.9608080602351,-1,-1,82.4035420619861,50.5050505050505,23.8805970149254,48.5109749258992,50.5050505050505
"100210",1,1,0,0,8,0,"1003_IWL_NEU_XX",10,0.8,"N",54.6,41,66,-1,-1,54.875,-1,56.5,51.3573753027432,37.2340425531915,65.0793650793651,-1,-1,51.4075431743594,-1,52.6845106113399
"100211",0,1,0,0,4,3,"1003_IWL_HAP_XX",8,0.5,"N",71.625,-1,99,-1,-1,53.5,86.6666666666667,82.5,67.4912114327048,-1,98.9247311827957,-1,-1,47.3460372340716,83.8736037808522,78.0831329440055
"100212",0,2,1,0,4,2,"1003_IWL_SAD_XX",9,0.444444444444444,"N",53.7777777777778,-1,51.5,36,-1,61,50.5,51,48.9750805491407,-1,48.780487804878,23.4567901234568,-1,55.0865486257928,49.7058823529412,49.4117647058824
"100213",9,1,0,0,0,0,"1003_IWL_ANG_XX",10,0.9,"A",78.7,79.8888888888889,68,-1,-1,-1,-1,84,74.0208047053303,77.5128282734123,42.5925925925926,-1,-1,-1,-1,80.6046299116662
"100214",0,0,3,0,3,3,"1003_IWL_FEA_XX",9,0.333333333333333,"F:N:S",57.2222222222222,-1,-1,64.6666666666667,-1,57.6666666666667,49.3333333333333,57,51.2847111504982,-1,-1,58.3911513323278,-1,58.2845719184442,37.1784102007226,46.6666666666667
"100215",0,2,1,0,6,0,"1003_IWL_DIS_XX",9,0.666666666666667,"N",69.3333333333333,-1,45,69,-1,77.5,-1,69,61.03465682745,-1,27.027027027027,67.0212765957447,-1,71.3727634662085,-1,67.0212765957447
"100216",0,3,0,0,6,1,"1003_ITH_NEU_XX",10,0.6,"N",76.9,-1,53,-1,-1,90.8333333333333,65,76,73.2858251352655,-1,47.6581751581752,-1,-1,88.6754000961542,57.8313253012048,74.0160753880266
"100217",0,1,3,0,4,1,"1003_ITH_HAP_XX",9,0.444444444444444,"N",53.6666666666667,-1,11,48,-1,73.75,33,52,47.0618744047238,-1,8.51063829787234,31.5776421582873,-1,70.7834544225733,37.1794871794872,37.1794871794872
"100218",0,0,2,0,6,2,"1003_ITH_SAD_XX",10,0.6,"N",72.2,-1,-1,56,-1,81.5,60.5,75.5,70.7875806844545,-1,-1,53.1313131313131,-1,80.5261837497519,59.2280390417036,76.0806357821283
"100219",4,1,3,0,0,0,"1003_ITH_ANG_XX",8,0.5,"A",69.5,82,61,55.6666666666667,-1,-1,-1,72,68.7703792658805,80.5993844475612,70.3703703703704,52.4650419888095,-1,-1,-1,71.2962962962963
"100220",0,0,2,0,2,6,"1003_ITH_FEA_XX",10,0.6,"S",65.5,-1,-1,54,-1,72.5,67,58.5,56.9489699858756,-1,-1,31.6709292412617,-1,71.0843373493976,60.6631944462395,52.8877414419583
"100221",0,0,2,0,4,4,"1003_ITH_DIS_XX",10,0.4,"N:S",53.4,-1,-1,58.5,-1,77.5,26.75,50,49.3635444313677,-1,-1,58.0808080808081,-1,76.8760658705939,17.4923911674212,44.4216787838731
"100222",2,1,1,0,5,0,"1003_DFA_NEU_XX",9,0.555555555555556,"N",65.2222222222222,49.5,31,27,-1,86,-1,61,60.3087043476059,37.3706004140787,27.2727272727273,17.1052631578947,-1,84.7318295739348,-1,56.6666666666667
"100223",0,0,0,3,2,3,"1003_DFA_HAP_XX",8,0.375,"H:S",48.625,-1,-1,-1,48,61.5,40.6666666666667,48.5,38.9324801754633,-1,-1,-1,43.4984450769555,36.2847222222222,36.1316872427983,38.7096774193548
"100224",0,0,1,0,4,4,"1003_DFA_SAD_XX",9,0.444444444444444,"N:S",56.6666666666667,-1,-1,35,-1,61.25,57.5,48,51.7184552127549,-1,-1,21.6867469879518,-1,60.377887373862,50.5669501078486,45.5882352941177
"100225",7,1,0,0,0,0,"1003_DFA_ANG_XX",8,0.875,"A",76.875,74.8571428571429,91,-1,-1,-1,-1,86.5,79.8012322527409,78.4463062480304,89.2857142857143,-1,-1,-1,-1,88.4700176366843
"100226",0,0,3,0,3,3,"1003_DFA_FEA_XX",9,0.333333333333333,"F:N:S",51.1111111111111,-1,-1,42.6666666666667,-1,66.3333333333333,44.3333333333333,46,42.7548187895162,-1,-1,27.8720073456916,-1,62.9830389928309,37.4094100300261,34.9397590361446
"100227",2,1,0,0,6,1,"1003_DFA_DIS_XX",10,0.6,"N",62.1,58,68,-1,-1,59.5,80,69,47.9204961333088,51.7113095238095,63.0769230769231,-1,-1,41.8001095506307,61.9047619047619,57.0393374741201
"100228",0,0,3,0,7,0,"1003_ITS_NEU_XX",10,0.7,"N",55.8,-1,-1,32.6666666666667,-1,65.7142857142857,-1,59.5,51.5496683518983,-1,-1,17.6136363636364,-1,66.0936820611534,-1,60.5339105339105
"100229",0,0,2,6,1,1,"1003_ITS_HAP_XX",10,0.6,"H",56.7,-1,-1,45.5,63.5,77,18,47.5,51.7360353043149,-1,-1,39.4920440636475,59.0731348894346,80.9523809523809,2.98507462686567,44.4400895856663
"100230",0,0,3,0,1,5,"1003_ITS_SAD_XX",9,0.555555555555556,"S",53,-1,-1,41,-1,30,64.8,57,42.1029663268821,-1,-1,27.2423025435074,-1,27.8350515463917,53.8729475530049,32.9268292682927
"100231",5,2,2,0,0,0,"1003_ITS_ANG_XX",9,0.555555555555556,"A",63.4444444444444,62.6,69,60,-1,-1,-1,59,55.1087336965888,56.4447037673814,60.655737704918,46.2218045112782,-1,-1,-1,54.2857142857143
